row ID,Location,MinTemp,MaxTemp,MeanTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,AvgWindSpeed,Humidity9am,Humidity3pm,AvgHumidity,Pressure9am,Pressure3pm,AvgPressure,Cloud9am,Cloud3pm,AvgCloud,Temp9am,Temp3pm,RainToday
818,Sydney,19.9,25.6,22.8,16.8,7,4.5,SSW,44,SW,S,11,26,18.5,89,66,77.5,1019.5,1018.6,1019.1,7,6,6.5,20.2,24.3,Yes
819,Sydney,19,26.1,22.55,13.6,5.2,7.5,NA,,NW,E,4,15,9.5,92,59,75.5,1017,1012.9,1014.95,7,4,5.5,19.6,25.5,Yes
820,Sydney,17.4,22,19.7,0.2,7.8,3.4,S,52,SSW,S,15,20,17.5,63,81,72,1017.5,1016.8,1017.2,7,8,7.5,18.6,18.1,No
821,Sydney,14.9,25.3,20.1,1.6,4.2,9.5,W,33,W,ESE,20,15,17.5,66,51,58.5,1018.2,1016.9,1017.6,1,3,2,18.3,23.9,Yes
822,Sydney,19.3,25.2,22.3,0,6.8,0.3,S,24,WNW,WNW,11,9,10,78,62,70,1018.9,1016.3,1017.6,7,7,7,20.4,22.9,No
823,Sydney,20.6,23.3,22.0,0,4,0,SSW,37,SSW,SSW,13,19,16,84,84,84,1017.5,1016,1016.75,7,8,7.5,21.2,21.1,No
824,Sydney,16.6,25.6,21.1,0,5.4,10.2,NE,37,W,ENE,15,28,21.5,69,58,63.5,1019.1,1015.1,1017.1,3,1,2,20.2,24.9,No
825,Sydney,19.9,20.5,20.2,0.2,8.4,0,SSE,43,SSE,SSE,26,19,22.5,59,54,56.5,1023.2,1022.3,1022.8,8,7,7.5,20.1,19.9,No
826,Sydney,15.7,22.9,19.3,0.6,3.4,2.4,ENE,33,S,NE,6,15,10.5,88,62,75,1030.2,1027.5,1028.9,7,7,7,18.6,22.3,No
827,Sydney,19.1,23.2,21.2,0,4.6,3.2,SSW,43,SSW,SSE,15,17,16,73,77,75,1022.1,1020.4,1021.3,7,7,7,20.1,20.5,No
828,Sydney,16.9,23.9,20.4,15,5,6.9,W,24,W,ESE,13,17,15,83,68,75.5,1021.7,1020.1,1020.9,3,7,5,19.5,22.2,Yes
829,Sydney,16.7,25.5,21.1,15.8,3.4,10.3,E,22,W,E,15,13,14,82,66,74,1024.6,1022,1023.3,3,2,2.5,19.3,23.2,Yes
830,Sydney,13.9,21.3,17.6,0,4.8,6.1,NA,,NW,NE,7,9,8,56,60,58,1017.3,1012.2,1014.8,0,7,3.5,16.3,21.2,No
831,Sydney,12.8,26.4,19.6,0,3.4,10.4,NW,33,W,WNW,11,20,15.5,61,27,44,1012.6,1006.4,1009.5,1,0,0.5,16,25.8,No
832,Sydney,13.5,22.4,18.0,0,4,10.1,W,28,WNW,E,13,20,16.5,55,54,54.5,1020.7,1016.9,1018.8,1,1,1,16.2,21.3,No
833,Sydney,17.3,24.6,21.0,0,4.4,9.7,NW,72,NW,WNW,20,35,27.5,51,35,43,1006.5,1004.3,1005.4,1,1,1,19.8,23.8,No
834,Sydney,13.7,24.5,19.1,0,6,9.1,W,46,NNW,WNW,15,22,18.5,52,35,43.5,1014.7,1013.9,1014.3,2,6,4,17.5,23.3,No
835,Sydney,13.2,24.4,18.8,0,2.2,5.2,W,30,W,N,20,9,14.5,42,41,41.5,1017.4,1013.7,1015.6,6,5,5.5,17.8,22.4,No
836,Sydney,13.6,22.9,18.3,0,3.2,9.1,ENE,28,W,NE,17,15,16,66,59,62.5,1021.4,1017.7,1019.6,1,1,1,16.4,22.4,No
837,Sydney,16.3,28.2,22.3,0,4.8,8.9,WSW,31,WNW,WNW,7,15,11,55,26,40.5,1017,1014.3,1015.65,2,1,1.5,18.3,27.7,No
838,Sydney,12.7,21.9,17.3,0,6.6,3,WSW,39,W,N,17,11,14,49,34,41.5,1018.8,1015.2,1017.0,7,7,7,14.6,21.4,No
839,Sydney,12.8,24.9,18.9,0,4,9.2,NA,,WSW,SE,19,17,18,53,51,52,1020.3,1019.3,1019.8,0,1,0.5,17.3,22.2,No
840,Sydney,14.5,22,18.25,0,2,9.1,NNE,24,W,E,13,9,11,82,66,74,1024.4,1020.2,1022.3,1,4,2.5,16,21.8,No
841,Sydney,12.1,22.3,17.2,0,7.6,9.9,W,44,W,WSW,17,19,18,50,21,35.5,1018.1,1013.6,1015.9,1,2,1.5,14.1,20.8,No
842,Sydney,12.9,20.2,16.6,0.2,4.6,4.8,NW,48,NNW,NW,22,24,23,52,48,50,1006.9,1000.4,1003.7,7,2,4.5,15,19.9,No
843,Sydney,9.2,19.3,14.3,2.2,1.6,9.8,W,37,W,W,17,15,16,59,29,44,1017.2,1016.5,1016.9,1,1,1,11,18.7,Yes
844,Sydney,10.9,17.9,14.4,29.4,0.6,1.4,W,24,W,ENE,15,7,11,89,74,81.5,1029.1,1026.6,1027.9,7,7,7,13.1,16,Yes
845,Sydney,10.9,20.7,15.8,0,1.8,9.3,WNW,31,WNW,WNW,15,15,15,65,40,52.5,1011.4,1009.2,1010.3,1,1,1,13.8,20.2,No
846,Sydney,7.9,18.1,13.0,0,5.4,8.3,SW,33,W,S,22,7,14.5,62,34,48,1036.2,1034.9,1035.6,4,1,2.5,9.4,17.6,No
847,Sydney,9.9,21.2,15.6,0,2.2,9.6,NA,,W,WNW,15,6,10.5,80,42,61,1035.8,1031.6,1033.7,1,4,2.5,11.6,20.9,No
848,Sydney,12.8,19.7,16.3,0,4.4,9,W,50,NW,W,17,28,22.5,60,34,47,1004.8,1005,1004.9,2,1,1.5,15,19.3,No
849,Sydney,9.4,18.5,14.0,0,5,8.2,NNW,35,NNW,NNW,7,24,15.5,58,43,50.5,1012.6,1007.4,1010.0,7,4,5.5,12.8,17.4,No
850,Sydney,6.5,18.1,12.3,0,3.6,9.5,W,24,W,ENE,17,13,15,72,42,57,1026.6,1022.6,1024.6,1,0,0.5,9.2,16.5,No
851,Sydney,12.4,15.6,14.0,22.4,,0,W,28,W,SSW,17,7,12,92,80,86,1019.8,1018.4,1019.1,8,8,8,12.7,15.5,Yes
852,Sydney,8.7,18,13.35,2.2,0.6,5.2,SW,30,WNW,S,20,13,16.5,88,64,76,1023.5,1022.4,1023.0,3,5,4,10.5,16.4,Yes
853,Sydney,9.6,14,11.8,0,8,9.8,W,72,WNW,WSW,37,37,37,40,26,33,1017.3,1019.8,1018.6,3,7,5,10.5,13.3,No
854,Sydney,6.7,17,11.85,0,5.2,9.6,WSW,50,W,W,30,20,25,54,27,40.5,1029.4,1025.9,1027.7,7,2,4.5,8.6,16.4,No
855,Sydney,9.2,18.8,14.0,0.8,1.8,3.2,WNW,24,W,ESE,13,2,7.5,91,73,82,1031.2,1027.1,1029.2,7,7,7,13.3,17.8,No
856,Sydney,11.4,24.9,18.2,0.2,3.2,6.2,NW,20,NA,NE,0,6,3,71,58,64.5,1021.7,1019.1,1020.4,7,5,6,18,23,No
857,Sydney,7.8,14.3,11.1,0,4,5.4,WSW,46,W,NW,22,15,18.5,50,39,44.5,1015.8,1012.1,1014.0,7,2,4.5,8.7,13.6,No
858,Sydney,8.4,17.9,13.2,0,4,9.9,W,44,NNW,WNW,19,24,21.5,50,31,40.5,1012.7,1011.3,1012.0,1,1,1,12.2,17.1,No
859,Sydney,10.8,18.6,14.7,0,5.4,10.1,W,63,NW,WSW,19,26,22.5,53,32,42.5,1012.2,1013.3,1012.8,2,3,2.5,14.7,18.5,No
860,Sydney,10.9,18.4,14.7,0,2.2,0.7,W,22,WNW,W,6,6,6,66,54,60,1017.2,1013,1015.1,6,8,7,13.3,17,No
861,Sydney,10.7,14.6,12.7,24.8,2.6,0.2,S,63,SE,SSE,31,24,27.5,77,89,83,1018,1017.7,1017.85,8,8,8,13.6,12.6,Yes
862,Sydney,10.3,16.4,13.4,0.6,0.6,2.6,W,33,W,ESE,15,7,11,80,64,72,1027.4,1024.7,1026.1,7,6,6.5,12.4,15.9,No
863,Sydney,8.1,19.1,13.6,0,2,6.9,NNE,28,W,NE,17,11,14,73,52,62.5,1023.1,1017.9,1020.5,5,7,6,11,18.8,No
864,Sydney,8.3,20.3,14.3,0,3.2,10.6,W,41,W,WSW,24,19,21.5,49,31,40,1022.5,1020.2,1021.4,1,2,1.5,12.4,19.8,No
865,Sydney,8.9,19.6,14.3,0,3.2,10.1,NE,30,WNW,NE,17,17,17,72,54,63,1032.7,1029.7,1031.2,1,1,1,12,19.2,No
866,Sydney,10.6,24.2,17.4,0,3.8,10.2,ENE,24,W,ENE,15,11,13,63,35,49,1026.3,1022.1,1024.2,1,6,3.5,14.2,22.7,No
867,Sydney,8.5,18.4,13.5,1.8,0.6,6.8,SSE,37,WNW,SSW,19,20,19.5,69,57,63,1014.4,1013.5,1014.0,1,7,4,11.9,15.4,Yes
868,Sydney,11.8,14.7,13.3,2.4,3.2,0,S,43,SSE,ESE,11,9,10,79,90,84.5,1013.3,1007.5,1010.4,8,8,8,13.4,13.7,Yes
869,Sydney,9,17.3,13.15,52.8,5.2,6.7,W,48,SW,S,22,15,18.5,67,48,57.5,1010.2,1010.6,1010.4,7,3,5,11.4,15.7,Yes
870,Sydney,7.3,17.3,12.3,0,4.6,7.8,W,43,W,S,20,20,20,57,50,53.5,1018.7,1017.6,1018.2,7,7,7,10.4,16.4,No
871,Sydney,10.1,21.3,15.7,0,5.6,10.9,WSW,39,WNW,ESE,11,15,13,48,33,40.5,1021.6,1022,1021.8,1,1,1,15.5,19.2,No
872,Sydney,10,21.2,15.6,0,3.4,11.1,ENE,26,W,ENE,20,19,19.5,55,54,54.5,1030.4,1027.1,1028.8,0,0,0,14.1,19,No
873,Sydney,10,20.5,15.25,0,5,10.8,E,24,WNW,ENE,13,19,16,66,58,62,1030.4,1026.3,1028.4,0,0,0,15,20.2,No
874,Sydney,15.4,21.2,18.3,0,3.8,7.1,NE,41,N,NE,9,24,16.5,69,67,68,1029.7,1024.8,1027.3,7,5,6,18.7,20.1,No
875,Sydney,16,24.6,20.3,5.8,1.8,3.9,NNW,37,NNW,N,6,19,12.5,86,55,70.5,1014.1,1008.4,1011.3,8,7,7.5,17.4,23.1,Yes
876,Sydney,10.7,22.4,16.6,0,5.4,8.8,NNE,37,W,NE,6,19,12.5,52,44,48,1022,1018,1020,1,7,4,17.5,19.2,No
877,Sydney,14.2,17.8,16.0,0,6.6,0,WSW,30,W,W,17,6,11.5,66,79,72.5,1012.6,1005.7,1009.2,8,8,8,14.9,15.1,No
878,Sydney,14,21.2,17.6,0,4.8,2.9,N,31,W,NE,9,15,12,61,78,69.5,1012.5,1007.5,1010.0,7,8,7.5,16,16.8,No
879,Sydney,12.5,22.3,17.4,0,4.8,10.1,W,30,WNW,ESE,13,17,15,55,63,59,1012.6,1007.9,1010.3,1,1,1,18.4,20.6,No
880,Sydney,12,21.8,16.9,4,4.2,10.1,WSW,41,WSW,E,20,19,19.5,41,44,42.5,1013,1009,1011,1,1,1,16.5,18.9,Yes
881,Sydney,12.4,22.1,17.3,0,7.4,10.4,NA,,WNW,W,35,39,37,40,34,37,1005,1005.5,1005.25,3,3,3,19.5,20.2,No
882,Sydney,12.5,24.7,18.6,0,8,11.1,NE,41,NW,ENE,7,20,13.5,44,45,44.5,1012.9,1008.3,1010.6,0,0,0,18.4,22.7,No
883,Sydney,16,31,23.5,0,8.6,9.3,WNW,37,W,W,9,22,15.5,40,16,28,1021,1015.6,1018.3,7,5,6,22.5,30.8,No
884,Sydney,20.1,22.2,21.2,0.2,10,7.4,SSE,54,S,SSE,28,30,29,63,50,56.5,1016.3,1017.6,1017.0,6,5,5.5,21,20.1,No
885,Sydney,10.7,23.6,17.2,0,6.6,9.3,WSW,39,W,E,26,24,25,45,32,38.5,1016.5,1012.5,1014.5,1,5,3,14.3,20.7,No
886,Sydney,11.8,18.3,15.1,4.4,7.4,7.9,SSW,57,SSW,S,26,24,25,56,57,56.5,1021.2,1022.4,1021.8,2,7,4.5,15.9,15.6,Yes
887,Sydney,9,21.3,15.15,0.2,8.2,11.6,W,30,WNW,E,17,19,18,50,37,43.5,1025.9,1023.2,1024.6,1,1,1,15.1,19.4,No
888,Sydney,15.9,29,22.45,0,10,11,NNE,56,N,NE,22,28,25,31,37,34,1014.9,1008.7,1011.8,0,1,0.5,23.1,25.4,No
889,Sydney,21.7,22.4,22.1,0,11.8,2.4,NA,,WNW,NNW,28,15,21.5,43,78,60.5,1005.8,1008.3,1007.1,7,7,7,22.4,14.5,No
890,Sydney,16.4,21.6,19.0,0,8,10.3,NNE,44,ENE,NE,19,26,22.5,47,47,47,1024.4,1021.4,1022.9,6,5,5.5,19,20.4,No
891,Sydney,16.1,18,17.05,11.8,8.4,4.1,WSW,57,SE,S,15,22,18.5,84,69,76.5,1010,1010.1,1010.05,7,7,7,17,16.4,Yes
892,Sydney,10.2,21.5,15.9,0.8,5.8,12.4,ESE,37,W,SSE,15,22,18.5,45,33,39,1019.6,1016.7,1018.2,1,1,1,15,19.8,No
893,Sydney,14.3,27,20.65,0,7.8,8.5,ENE,26,W,E,11,20,15.5,52,34,43,1016.6,1013,1014.8,7,7,7,18.7,25.8,No
894,Sydney,14.7,19.6,17.2,1.4,4.6,0.5,SSE,30,W,ESE,19,7,13,73,57,65,1020.6,1018.5,1019.6,8,8,8,15.4,19.1,Yes
895,Sydney,15.3,24.3,19.8,3.2,1.6,7.9,NE,41,W,NE,13,20,16.5,86,66,76,1020.1,1017.7,1018.9,6,5,5.5,18.3,22,Yes
896,Sydney,16.1,23.3,19.7,1.6,6.6,12.9,NNW,52,SSW,E,28,20,24,24,28,26,1011,1010.8,1010.9,1,1,1,18.3,21.7,Yes
897,Sydney,15.3,30.6,23.0,0,8.4,12.8,NE,35,W,NE,11,20,15.5,58,33,45.5,1014.8,1009.2,1012.0,2,1,1.5,21,27.1,No
898,Sydney,21,25.7,23.35,0,13.4,12.4,W,76,SW,WSW,20,28,24,21,16,18.5,1002.9,1006.2,1004.6,1,1,1,25.7,24.9,No
899,Sydney,17.8,22.7,20.3,2,5.2,2.5,SSW,37,S,SSE,13,19,16,72,67,69.5,1013.3,1009.8,1011.6,7,7,7,20.1,21.3,Yes
900,Sydney,18.4,32.5,25.5,9,7.6,9.1,N,48,NNW,E,15,22,18.5,72,59,65.5,1002.5,996.9,999.7,7,3,5,22.1,26.4,Yes
901,Sydney,14.3,25.2,19.8,0,5.2,12.7,ESE,39,WNW,ESE,13,22,17.5,54,52,53,1020,1021.3,1020.65,0,3,1.5,19.9,22,No
902,Sydney,17.3,23.9,20.6,0,7.4,12.8,NNE,43,ESE,E,4,28,16,57,53,55,1025.6,1021.9,1023.8,4,1,2.5,21.1,23.1,No
903,Sydney,16.4,31.4,23.9,0,9.2,12.1,NNE,37,W,NE,13,11,12,52,36,44,1017.4,1013.5,1015.5,1,2,1.5,23,30,No
904,Sydney,21,31,26,0,8,9.7,NE,46,E,ENE,15,24,19.5,51,54,52.5,1014.8,1012.1,1013.5,1,3,2,26.6,26.2,No
905,Sydney,13.5,23.4,18.5,5.4,6.6,13.1,SSE,52,WSW,SE,22,26,24,42,39,40.5,1013,1011.8,1012.4,1,1,1,18.3,21.8,Yes
906,Sydney,14.7,25.5,20.1,0,8.8,13.1,ESE,37,W,ESE,20,22,21,33,46,39.5,1012.8,1012.5,1012.7,4,2,3,20.6,23.4,No
907,Sydney,18.1,24.4,21.3,0,8,12.3,NE,46,ENE,NE,7,24,15.5,55,53,54,1017.4,1013.7,1015.6,3,1,2,22.3,23.9,No
908,Sydney,20.3,26.1,23.2,0,6,8.1,NE,37,NE,E,15,28,21.5,71,63,67,1015,1010.4,1012.7,6,1,3.5,22.8,25.5,No
909,Sydney,18.7,35.7,27.2,0.2,6,9.8,SSW,57,WNW,ESE,13,17,15,44,24,34,1008.4,1007.7,1008.1,3,5,4,25.6,30.9,No
910,Sydney,19.7,26.9,23.3,0,8,9.3,NE,39,E,E,6,26,16,64,60,62,1016,1013.1,1014.55,7,7,7,23,25.1,No
911,Sydney,20.2,27.9,24.1,0.2,8,12.2,NNE,56,NNE,NE,9,26,17.5,60,61,60.5,1008.7,999.4,1004.1,1,2,1.5,24.6,26.9,No
912,Sydney,20.9,27.6,24.3,0,10.6,12.4,NE,52,NE,ENE,15,19,17,59,53,56,1022.6,1018.1,1020.4,6,1,3.5,23.8,25.5,No
913,Sydney,20.7,37.8,29.3,0,10.2,11.4,NNE,44,ESE,NE,9,15,12,49,36,42.5,1015.5,1011.1,1013.3,3,5,4,27.5,31.1,No
914,Sydney,27.1,37.2,32.2,0,13.4,2.5,WSW,57,NW,WSW,24,33,28.5,23,16,19.5,1008.5,1007,1007.75,7,7,7,32.4,34.1,No
915,Sydney,17.4,19.1,18.3,8.2,8.8,0,SSE,46,SE,SSE,17,15,16,88,81,84.5,1017.2,1017.4,1017.3,8,8,8,17.7,17.7,Yes
916,Sydney,17.2,25.4,21.3,32.6,1,0,ESE,30,SSE,ESE,17,4,10.5,89,86,87.5,1013.3,1009.3,1011.3,8,8,8,18.8,20.2,Yes
917,Sydney,20.3,24.3,22.3,0,9.2,3.7,ENE,35,E,ENE,17,20,18.5,60,52,56,1019.4,1018.1,1018.8,8,5,6.5,21.1,23,No
918,Sydney,19.8,27.2,23.5,0,9.4,4.3,NNW,44,WNW,ENE,9,20,14.5,66,55,60.5,1015.7,1013.8,1014.8,7,7,7,23.2,26.3,No
919,Sydney,21.1,28.9,25.0,0,7.8,9.4,NNE,61,E,NNE,15,24,19.5,63,48,55.5,1013,1009.7,1011.35,6,6,6,24.9,27.5,No
920,Sydney,22.7,26.6,24.7,0,6.8,0,E,24,E,E,9,19,14,70,70,70,1007.4,1005.5,1006.5,7,8,7.5,24.6,24.9,No
921,Sydney,19.6,24.3,22.0,5,6,0.5,ENE,30,NNE,E,7,20,13.5,89,69,79,1019,1017.2,1018.1,8,7,7.5,20.5,22.6,Yes
922,Sydney,24.6,32.5,28.6,0,10.6,7.1,ESE,35,NNW,ESE,2,22,12,59,52,55.5,1003.4,1003.2,1003.3,8,1,4.5,28.7,29.2,No
923,Sydney,22.8,27,24.9,0,8,6.9,ESE,33,E,E,20,22,21,56,57,56.5,1015.1,1015.7,1015.4,6,7,6.5,25.6,25.5,No
924,Sydney,25.1,38.1,31.6,0,13.8,11.1,SSE,59,WNW,SSE,20,31,25.5,26,52,39,1005.4,1006.8,1006.1,1,2,1.5,36.5,30.1,No
925,Sydney,20.8,27.4,24.1,7.8,6.2,9.7,SSE,48,SSE,SE,22,20,21,49,42,45.5,1010.5,1012.2,1011.4,7,1,4,22.2,26.6,Yes
926,Sydney,21.5,32.6,27.1,0,9.6,12.1,NE,56,NNW,NE,17,20,18.5,60,51,55.5,1014.9,1010.1,1012.5,3,1,2,25.5,28.6,No
927,Sydney,20.4,27.1,23.8,0,4.2,6,S,31,SSW,ESE,13,15,14,67,57,62,1018.5,1016.9,1017.7,7,4,5.5,21.7,25.7,No
928,Sydney,20.4,29.7,25.1,0,5.4,12.2,NE,48,NE,ENE,2,17,9.5,63,59,61,1015.9,1012.2,1014.1,1,1,1,26.4,28.1,No
929,Sydney,22.3,30.2,26.3,0,11.4,6.8,S,31,SSW,SSE,13,19,16,74,56,65,1016.8,1015.4,1016.1,7,6,6.5,24.5,28.9,No
930,Sydney,23.1,34.3,28.7,0,6,12,NNE,56,E,NE,13,17,15,67,54,60.5,1012.5,1008,1010.25,1,3,2,27.9,30.3,No
931,Sydney,20.3,23.6,22.0,1.2,9.2,0,SSW,33,SSW,SSE,6,9,7.5,83,79,81,1016.1,1012.7,1014.4,8,8,8,21.1,22.4,Yes
932,Sydney,25.8,34.9,30.4,0,9.6,7,NW,41,E,ENE,4,6,5,50,41,45.5,1010.4,1007.3,1008.9,7,7,7,29.5,34.1,No
933,Sydney,22.5,30.9,26.7,5.4,5.2,11.8,NNE,54,NNW,NE,17,20,18.5,72,55,63.5,1018.6,1013,1015.8,3,1,2,25.7,29.7,Yes
934,Sydney,23.7,37.5,30.6,0,10,12,SSE,44,NW,ENE,7,17,12,61,35,48,1010.4,1006.4,1008.4,6,2,4,27.4,36.2,No
935,Sydney,23.9,36.2,30.1,0,11,11.4,SSW,63,W,E,9,19,14,72,51,61.5,1007.8,1002.7,1005.3,5,3,4,26.4,33.1,No
936,Sydney,19.5,30,24.75,0,8,11.1,NNE,54,W,ENE,6,24,15,63,51,57,1012.1,1009,1010.55,1,1,1,23.4,28.8,No
937,Sydney,16.9,27.6,22.3,0,10.4,11.7,NNE,33,WNW,ESE,17,19,18,41,36,38.5,1019.7,1018.5,1019.1,6,2,4,19.4,26.3,No
938,Sydney,20.5,26.3,23.4,3.2,3.6,7.6,E,26,WNW,E,13,15,14,81,69,75,1018.1,1016,1017.05,3,5,4,23,25,Yes
939,Sydney,20.7,24.8,22.8,37.8,5.2,1.4,SE,63,S,SE,6,17,11.5,89,85,87,1016.9,1016,1016.45,7,8,7.5,21.7,22.2,Yes
940,Sydney,19.6,25.7,22.7,2.4,4,7.7,SSW,65,WSW,SSW,19,33,26,63,49,56,1012.8,1013.2,1013.0,5,3,4,20.5,25.5,Yes
941,Sydney,17.9,25.1,21.5,1,5.4,2.7,SSE,43,SE,SSE,15,31,23,69,54,61.5,1017,1016,1016.5,7,7,7,20.3,23.3,No
942,Sydney,17.3,25.8,21.6,0.6,5.4,7.4,SSE,44,W,S,17,24,20.5,73,51,62,1015.1,1014,1014.55,3,3,3,19.3,25.1,No
943,Sydney,20,22.7,21.35,20,3,1.3,S,59,SSW,S,26,35,30.5,83,81,82,1018.4,1020.6,1019.5,8,8,8,20.3,20.5,Yes
944,Sydney,19.3,25.8,22.6,45.8,2.8,3.6,SSE,65,SE,ESE,24,22,23,88,79,83.5,1022.9,1022.2,1022.6,8,7,7.5,21.8,24.1,Yes
945,Sydney,23.3,27.1,25.2,0,5.2,1.5,NNE,30,NNE,E,11,17,14,77,72,74.5,1015.7,1012.6,1014.2,7,6,6.5,24.5,26,No
946,Sydney,22.3,31.9,27.1,25.6,6,4.4,WSW,63,SE,E,4,19,11.5,82,57,69.5,1012.6,1010.7,1011.7,7,6,6.5,23.9,29.8,Yes
947,Sydney,20.7,23.3,22.0,18.2,,0.2,SSW,41,SSW,SSW,19,20,19.5,72,71,71.5,1018.5,1017.4,1018.0,7,8,7.5,21.5,22.2,Yes
948,Sydney,18.5,24.1,21.3,10.2,7.8,5.5,S,41,W,SSW,13,20,16.5,85,70,77.5,1019.9,1019.1,1019.5,2,7,4.5,20.4,21.7,Yes
949,Sydney,21.2,23.8,22.5,0,7.4,0,SSW,54,SSW,S,19,11,15,76,69,72.5,1013.9,1012.4,1013.2,7,8,7.5,21.8,23.6,No
950,Sydney,14.5,25.6,20.1,0,,10.7,SSE,35,W,ESE,17,17,17,63,48,55.5,1018.2,1016.6,1017.4,1,2,1.5,17.1,22.5,No
951,Sydney,14.8,22,18.4,33.8,4.2,1.5,SSE,50,W,ESE,19,24,21.5,90,49,69.5,1028.4,1026.3,1027.4,8,7,7.5,15.7,21.8,Yes
952,Sydney,14.1,23.3,18.7,0.4,5.4,10.2,ESE,37,W,ESE,9,22,15.5,72,45,58.5,1026.1,1023.3,1024.7,3,3,3,18.1,22.9,No
953,Sydney,14.1,23.8,19.0,0,3.4,10.6,ENE,28,WNW,E,11,13,12,69,41,55,1028.4,1025.7,1027.1,2,2,2,18.7,23.7,No
954,Sydney,13.8,23,18.4,0,3.6,2.1,SSW,54,W,SSW,22,26,24,56,48,52,1017.2,1017.3,1017.3,7,7,7,17.9,22.2,No
955,Sydney,15.3,23.6,19.5,19.8,2.4,9.2,SSE,31,W,SSE,17,20,18.5,80,51,65.5,1023.8,1020.9,1022.4,4,3,3.5,17.3,22.6,Yes
956,Sydney,13.2,23.8,18.5,0,5.2,9.8,W,26,W,ESE,13,17,15,72,55,63.5,1021,1018.7,1019.85,1,4,2.5,16.5,22,No
957,Sydney,17.7,24.1,20.9,0,4.2,3.5,N,19,NNE,ENE,2,15,8.5,68,60,64,1025.9,1022.2,1024.1,7,5,6,19.9,22.5,No
958,Sydney,16.9,24.8,20.9,1.8,4.6,7.9,WSW,67,WNW,WSW,13,41,27,55,43,49,,1003.9,502.0,1,7,4,20.2,18.1,Yes
959,Sydney,13.2,25.6,19.4,0,4,9.5,NNW,30,W,N,11,19,15,78,40,59,1019.5,1014.9,1017.2,5,5,5,15.9,24.2,No
960,Sydney,14.6,23.9,19.3,0,5,8.4,SSW,39,W,SSW,17,15,16,65,33,49,1017.5,1016,1016.75,3,6,4.5,17.2,23.2,No
961,Sydney,11.8,20,15.9,3.8,3.8,3.3,W,24,WNW,ESE,13,13,13,78,45,61.5,1031.6,1029.4,1030.5,6,7,6.5,14.7,19.5,Yes
962,Sydney,12.7,26.2,19.5,0,4,8.4,NNW,43,W,N,11,13,12,77,39,58,1025.9,1021.1,1023.5,7,6,6.5,14.8,25.2,No
963,Sydney,10.9,22.1,16.5,0,2,8.5,W,30,W,SSE,24,19,21.5,73,56,64.5,1024.7,1022.9,1023.8,1,7,4,13.4,19.7,No
964,Sydney,14.7,18.7,16.7,0,4,0.3,ESE,26,SW,SE,7,9,8,89,74,81.5,1021.9,1019.2,1020.6,7,7,7,16.3,18.1,No
965,Sydney,14.8,20.4,17.6,0,1.4,0.5,NNE,43,NE,NNE,11,17,14,78,72,75,1025.3,1020.9,1023.1,7,7,7,19.5,20.2,No
966,Sydney,12.6,20.6,16.6,0,2.8,7,W,24,W,ENE,19,15,17,77,65,71,1021.8,1017.6,1019.7,3,3,3,14.2,19.4,No
967,Sydney,10.7,17.4,14.1,0,3.4,2.1,S,41,W,S,20,22,21,64,66,65,1031.1,1028.8,1030.0,4,7,5.5,13.4,16.4,No
968,Sydney,9.4,19.6,14.5,0,2.8,9.4,W,28,W,WSW,20,7,13.5,78,41,59.5,1025,1021.5,1023.25,3,5,4,11.5,19.2,No
969,Sydney,9.1,17.9,13.5,0,2.2,7.2,WSW,59,W,S,19,15,17,58,43,50.5,1019.7,1017.7,1018.7,2,2,2,11.2,14.7,No
970,Sydney,11.3,20.4,15.9,1.2,0.8,7.5,SSE,26,WNW,SSE,15,15,15,92,59,75.5,1025,1024,1024.5,2,3,2.5,11.6,19.1,Yes
971,Sydney,9.5,18.7,14.1,0,2.2,9.1,SSE,37,W,SSE,20,22,21,82,62,72,1030,1029.1,1029.55,2,3,2.5,11.2,18.2,No
972,Sydney,10.7,20.1,15.4,0.6,1.2,6.4,W,22,W,ENE,13,15,14,89,69,79,1027.9,1024.4,1026.2,2,6,4,11.9,18.7,No
973,Sydney,11.3,18,14.65,1.8,2,6.3,S,52,SW,SSW,13,28,20.5,83,62,72.5,1025.7,1025.8,1025.8,3,5,4,12.9,17.6,Yes
974,Sydney,11.3,20,15.65,4.4,2.2,5.8,W,26,W,SSW,19,9,14,88,60,74,1028.7,1025.2,1027.0,6,1,3.5,11.9,19.7,Yes
975,Sydney,8.6,19.6,14.1,0,2,7.8,SSE,37,W,SSE,22,20,21,73,52,62.5,1025.9,1025.3,1025.6,2,2,2,10.5,17.9,No
976,Sydney,10.1,19.3,14.7,0,1.4,9.3,W,43,W,W,17,19,18,56,35,45.5,1017.3,1015.1,1016.2,5,2,3.5,12.4,19,No
